gvkey,datadate,fyearq,fqtr,tic,cusip,conm,curcdq,Current Assets Total - Q,Assets Total - Q,Common - Ordinary Equity Total - Q,Cash - Q,Long term debt total - Q,Current liabilities total - Q,Liabilities total - Q,Revenue total - Q,Sales total - Q,Working Capital - Q,R&D expense - Q,SG&A expense - Q,Capital expenditure - Y,Revenue total - Y,Sales total - Y,R&D expenditure - Y,SG&A expense - Y,sic,state
186525,20140630,2014,2,TRGM,876140104,TARGETED MEDICAL PHARMA INC,USD,1.658,3.821,-7.935,0.025,0,11.756,11.756,2.221,2.221,-10.098,0.029,1.807,0,4.022,4.022,0.087,3.759,2834,CA
186525,20140930,2014,3,TRGM,876140104,TARGETED MEDICAL PHARMA INC,USD,1.157,3.221,-8.708,0.041,0.396,11.533,11.929,1.675,1.675,-10.376,0.056,1.867,0,5.697,5.697,0.143,5.626,2834,CA
186525,20141231,2014,4,TRGM,876140104,TARGETED MEDICAL PHARMA INC,USD,0.534,2.5,-9.972,0.012,0.122,12.35,12.472,1.415,1.415,-11.816,0.015,1.881,0,7.112,7.112,0.158,7.507,2834,CA
186525,20150331,2015,1,TRGM,876140104,TARGETED MEDICAL PHARMA INC,USD,0.898,2.8,-11.62,0.223,1.092,13.328,14.42,1.068,1.068,-12.43,0.007,1.652,0,1.068,1.068,0.007,1.652,2834,CA
186525,20150630,2015,2,TRGM,876140104,TARGETED MEDICAL PHARMA INC,USD,0.557,2.398,-12.112,0.021,1.289,13.221,14.51,1.342,1.342,-12.664,0.003,1.179,0,2.41,2.41,0.01,2.831,2834,CA
186525,20150930,2015,3,TRGM,876140104,TARGETED MEDICAL PHARMA INC,USD,0.66,2.449,-12.334,0.02,0.815,13.968,14.783,1.562,1.562,-13.308,0.002,1.082,0,3.972,3.972,0.012,3.913,2834,CA
186525,20151231,2015,4,TRGM,876140104,TARGETED MEDICAL PHARMA INC,USD,0.833,2.427,-12.895,0.083,0.671,14.675,15.346,1.289,1.289,-13.842,0,1.143,0,5.261,5.261,0.012,5.056,2834,CA
186962,20130331,2013,1,SQNS,817323108,SEQUANS COMMUNICATIONS  -ADR,USD,54.492,74.143,59.913,33.975,0.408,13.165,14.23,2.302,2.302,41.327,6.514,,2.055,2.302,2.302,6.514,,3674,
186962,20130630,2013,2,SQNS,817323108,SEQUANS COMMUNICATIONS  -ADR,USD,46.441,65.28,51.116,24.906,0.352,13.215,14.164,2.347,2.347,33.226,7.248,,2.623,4.649,4.649,13.762,,3674,
186962,20130930,2013,3,SQNS,817323108,SEQUANS COMMUNICATIONS  -ADR,USD,38.127,56.051,42.781,14.951,0.3,12.35,13.27,4.069,4.069,25.777,7.339,,2.996,8.718,8.718,21.101,,3674,
186962,20131231,2013,4,SQNS,817323108,SEQUANS COMMUNICATIONS  -ADR,USD,60.658,73.528,58.929,37.244,0.24,13.258,14.599,4.994,4.994,47.4,7.256,,3.919,13.712,13.712,28.357,,3674,
186962,20140331,2014,1,SQNS,817323108,SEQUANS COMMUNICATIONS  -ADR,USD,50.154,62.839,51.056,27.857,0.173,10.613,11.783,4.504,4.504,39.541,6.918,10.05,0.861,4.504,4.504,6.918,10.05,3674,
186962,20140630,2014,2,SQNS,817323108,SEQUANS COMMUNICATIONS  -ADR,USD,43.493,56.704,42.454,22.114,0.104,13.022,14.25,5.068,5.068,30.471,7.518,10.768,3.962,9.572,9.572,14.436,20.818,3674,
186962,20140930,2014,3,SQNS,817323108,SEQUANS COMMUNICATIONS  -ADR,USD,40.462,53.146,34.666,16.865,0.043,17.204,18.48,6.458,6.458,23.258,7.603,10.509,4.45,16.03,16.03,22.039,31.327,3674,
186962,20141231,2014,4,SQNS,817323108,SEQUANS COMMUNICATIONS  -ADR,USD,36.315,49.415,25.115,12.329,0.009,19.048,24.3,6.572,6.572,17.267,6.595,9.554,6.242,22.602,22.602,28.634,40.881,3674,
186962,20150331,2015,1,SQNS,817323108,SEQUANS COMMUNICATIONS  -ADR,USD,28.505,40.692,17.264,7.731,0,18.772,23.428,4.808,4.808,9.733,6.893,10.098,0.585,4.808,4.808,6.893,10.098,3674,
186962,20150630,2015,2,SQNS,817323108,SEQUANS COMMUNICATIONS  -ADR,USD,33.896,45.158,10.512,12.489,8.06,21.168,34.646,7.496,7.496,12.728,6.135,8.769,1.073,12.304,12.304,13.028,18.867,3674,
186962,20150930,2015,3,SQNS,817323108,SEQUANS COMMUNICATIONS  -ADR,USD,32.404,43.893,8.197,11.162,8.525,19.722,35.696,9.358,9.358,12.682,5.525,8.05,2.59,21.662,21.662,18.553,26.917,3674,
186962,20151231,2015,4,SQNS,817323108,SEQUANS COMMUNICATIONS  -ADR,USD,35.819,48.856,-1.248,8.288,8.984,31.072,50.104,10.87,10.87,4.747,6.752,9.801,5.483,32.532,32.532,25.305,36.718,3674,
186962,20160331,2016,1,SQNS,817323108,SEQUANS COMMUNICATIONS  -ADR,USD,26.91,41.433,-10.006,6.059,9.449,31.996,51.439,9.285,9.285,-5.086,6.727,9.606,1.234,9.285,9.285,6.727,9.606,3674,
186962,20160630,2016,2,SQNS,817323108,SEQUANS COMMUNICATIONS  -ADR,USD,31.614,46.295,-4.57,7.122,14.616,26.517,50.865,9.884,9.884,5.097,6.889,10.145,2.738,19.169,19.169,13.616,19.751,3674,
186962,20160930,2016,3,SQNS,817323108,SEQUANS COMMUNICATIONS  -ADR,USD,52.288,66.706,13.301,24.307,15.477,29.155,53.405,12.457,12.457,23.133,6.391,9.776,3.724,31.626,31.626,20.007,29.527,3674,
186962,20161231,2016,4,SQNS,817323108,SEQUANS COMMUNICATIONS  -ADR,USD,50.069,65.077,8.86,20.202,16.338,31.467,56.217,13.953,13.953,18.602,6.327,10.2,5.39,45.579,45.579,26.334,39.727,3674,
186962,20170331,2017,1,SQNS,817323108,SEQUANS COMMUNICATIONS  -ADR,USD,46.217,60.622,3.997,14.162,17.199,31.131,56.625,12.43,12.43,15.086,6.194,10.101,0.419,12.43,12.43,6.194,10.101,3674,
186962,20170630,2017,2,SQNS,817323108,SEQUANS COMMUNICATIONS  -ADR,USD,53.633,69.203,14.015,19.126,5.62,41.274,55.188,13.217,13.217,12.359,6.254,9.649,2.289,25.647,25.647,12.448,19.75,3674,
186962,20170930,2017,3,SQNS,817323108,SEQUANS COMMUNICATIONS  -ADR,USD,45.513,61.575,7.48,12.982,5.953,38.781,54.095,11.299,11.299,6.732,6.769,10.569,4.096,36.946,36.946,19.217,30.319,3674,
186962,20171231,2017,4,SQNS,817323108,SEQUANS COMMUNICATIONS  -ADR,USD,39.747,57.056,4.148,2.948,17.063,27.938,52.908,11.317,11.317,11.809,5.985,10.347,6.422,48.263,48.263,25.202,40.666,3674,
186962,20180331,2018,1,SQNS,817323108,SEQUANS COMMUNICATIONS  -ADR,USD,48.236,65.987,16.69,14.638,18.084,23.878,49.297,11.234,11.234,24.358,7.519,11.975,0.792,11.234,11.234,7.519,11.975,3674,
186962,20180630,2018,2,SQNS,817323108,SEQUANS COMMUNICATIONS  -ADR,USD,45.228,64.049,9.092,6.675,5.891,42.478,54.957,12.658,12.658,2.75,7.152,11.946,3.461,23.892,23.892,14.671,23.921,3674,
186962,20180930,2018,3,SQNS,817323108,SEQUANS COMMUNICATIONS  -ADR,USD,39.975,58.93,3.839,5.179,16.708,29.781,55.091,10.285,10.285,10.194,6.75,11.524,6.68,34.177,34.177,21.421,35.445,3674,
186962,20181231,2018,4,SQNS,817323108,SEQUANS COMMUNICATIONS  -ADR,USD,43.163,62.574,-5.019,12.086,31.534,27.197,67.593,6.073,6.073,15.966,6.488,11.96,9.208,40.25,40.25,27.909,47.405,3674,
187142,20130228,2013,2,BRND,74048L102,PREMIER BRANDS INC/WY,USD,0.051,0.06,-4.954,0.03,0.134,4.88,5.014,0.13,0.13,-4.829,0,0.27,0,0.279,0.279,0,0.478,2834,
187142,20130531,2013,3,BRND,74048L102,PREMIER BRANDS INC/WY,USD,0.072,0.082,-11.266,0.004,0.252,10.529,11.348,0.098,0.098,-10.457,0,0.445,0.002,0.377,0.377,0,0.923,2834,
187166,20131130,2014,1,CNBX,13764M100,CANNABICS PHARMACEUTICALS,USD,0.031,0.031,-0.019,0.031,0,0.05,0.05,0,0,-0.019,,0.014,0,0,0,,0.014,2834,MD
187166,20140228,2014,2,CNBX,13764M100,CANNABICS PHARMACEUTICALS,USD,0.001,0.001,-0.05,0.001,0,0.051,0.051,0,0,-0.05,,0.03,0,0,0,,0.044,2834,MD
187166,20140531,2014,3,CNBX,13764M100,CANNABICS PHARMACEUTICALS,USD,0,0,-0.004,0,0,0.004,0.004,0,0,-0.004,,0.004,0.03,0,0,,0.048,2834,MD
187166,20140831,2014,4,CNBX,13764M100,CANNABICS PHARMACEUTICALS,USD,0.113,0.114,0.04,0.099,0,0.074,0.074,0,0,0.039,,0.167,0.032,0,0,,0.215,2834,MD
187166,20141130,2015,1,CNBX,13764M100,CANNABICS PHARMACEUTICALS,USD,0.084,0.089,0.01,0.066,0,0.079,0.079,0,0,0.005,0,0.127,0.004,0,0,0,0.127,2834,MD
187166,20150228,2015,2,CNBX,13764M100,CANNABICS PHARMACEUTICALS,USD,0.045,0.05,-0.047,0.008,0,0.097,0.097,0,0,-0.052,0.013,0.055,0.004,0,0,0.013,0.182,2834,MD
187166,20150531,2015,3,CNBX,13764M100,CANNABICS PHARMACEUTICALS,USD,0.026,0.03,-0.173,0.022,0,0.203,0.203,0,0,-0.177,0.071,0.153,0.004,0,0,0.084,0.335,2834,MD
187166,20150831,2015,4,CNBX,13764M100,CANNABICS PHARMACEUTICALS,USD,0.026,0.029,-0.31,0.026,0,0.339,0.339,0,0,-0.313,0.055,0.2,0.003,0,0,0.139,0.535,2834,MD
187166,20151130,2016,1,CNBX,13764M100,CANNABICS PHARMACEUTICALS,USD,0.02,0.023,-0.319,0.01,0,0.342,0.342,0,0,-0.322,0.008,0.062,0,0,0,0.008,0.062,2834,MD
187166,20160229,2016,2,CNBX,13764M100,CANNABICS PHARMACEUTICALS,USD,0.082,0.084,-0.398,0.077,0,0.482,0.482,0.013,0.013,-0.4,0.099,0.15,0,0.013,0.013,0.107,0.212,2834,MD
187166,20160531,2016,3,CNBX,13764M100,CANNABICS PHARMACEUTICALS,USD,0.091,0.093,-0.399,0.089,0,0.492,0.492,0.05,0.05,-0.401,0.016,0.064,0,0.063,0.063,0.123,0.276,2834,MD
187166,20160831,2016,4,CNBX,13764M100,CANNABICS PHARMACEUTICALS,USD,0.022,0.024,-0.467,0.019,0,0.491,0.491,0.05,0.05,-0.469,0.055,0.115,0,0.113,0.113,0.178,0.391,2834,MD
187166,20161130,2017,1,CNBX,13764M100,CANNABICS PHARMACEUTICALS,USD,0.282,0.283,-0.23,0.278,0,0.513,0.513,0,0,-0.231,0.022,0.103,0,0,0,0.022,0.103,2834,MD
187166,20170228,2017,2,CNBX,13764M100,CANNABICS PHARMACEUTICALS,USD,0.589,0.592,-0.178,0.567,0,0.77,0.77,0.001,0.001,-0.181,0.046,0.192,0.002,0.001,0.001,0.068,0.295,2834,MD
187166,20170531,2017,3,CNBX,13764M100,CANNABICS PHARMACEUTICALS,USD,3.373,3.463,2.877,3.19,0,0.586,0.586,0.002,0.002,2.787,0.069,0.473,0.091,0.003,0.003,0.137,0.768,2834,MD
187166,20170831,2017,4,CNBX,13764M100,CANNABICS PHARMACEUTICALS,USD,3.517,3.638,2.939,3.367,0,0.699,0.699,0.003,0.003,2.818,0.11,1.085,0.126,0.006,0.006,0.247,1.853,2834,MD
187166,20171130,2018,1,CNBX,13764M100,CANNABICS PHARMACEUTICALS,USD,2.942,3.062,2.422,2.888,0,0.64,0.64,0.002,0.002,2.302,0.213,0.534,0.004,0.002,0.002,0.213,0.534,2834,MD
187166,20180228,2018,2,CNBX,13764M100,CANNABICS PHARMACEUTICALS,USD,2.978,3.723,3.248,2.864,0,0.475,0.475,0.002,0.002,2.503,0.105,1.689,0.644,0.004,0.004,0.318,2.223,2834,MD
187166,20180531,2018,3,CNBX,13764M100,CANNABICS PHARMACEUTICALS,USD,2.331,3.16,2.637,2.215,0,0.523,0.523,0.003,0.003,1.808,0.263,0.84,0.742,0.007,0.007,0.581,3.063,2834,MD
187166,20180831,2018,4,CNBX,13764M100,CANNABICS PHARMACEUTICALS,USD,1.621,3.185,2.646,1.394,0,0.539,0.539,0.003,0.003,1.082,0.423,0.667,0.942,0.01,0.01,1.004,3.73,2834,MD
187166,20181130,2019,1,CNBX,13764M100,CANNABICS PHARMACEUTICALS,USD,7.238,9.483,9.071,6.58,0,0.412,0.412,0.003,0.003,6.826,0.304,0.604,0.076,0.003,0.003,0.304,0.604,2834,MD
187200,20130331,2013,1,XTRGQ,98416Q104,XTREME GREEN PRODUCTS INC,USD,0.247,0.438,-4.312,0,0.006,4.741,4.75,0.032,0.032,-4.494,0,0.124,0,0.032,0.032,0,0.124,3711,NV
187200,20130630,2013,2,XTRGQ,98416Q104,XTREME GREEN PRODUCTS INC,USD,0.243,0.356,-4.407,0.001,0,4.76,4.763,0,0,-4.517,0,0.028,0,0.032,0.032,0,0.152,3711,NV
187200,20130930,2013,3,XTRGQ,98416Q104,XTREME GREEN PRODUCTS INC,USD,0.857,1.24,-4.575,0.305,0,5.812,5.815,0,0,-4.955,0,0.115,0,0.032,0.032,0,0.267,3711,NV
187200,20131231,2013,4,XTRGQ,98416Q104,XTREME GREEN PRODUCTS INC,USD,0.879,1.142,-5.446,0.262,0,6.558,6.588,0.106,0.106,-5.679,0,0.822,0.014,0.138,0.138,0,1.089,3711,NV
187200,20140331,2014,1,XTRGQ,98416Q104,XTREME GREEN PRODUCTS INC,USD,1.103,1.443,1.026,0.308,0.062,0.313,0.417,0.343,0.343,0.79,,0.446,0.093,0.343,0.343,,0.446,3711,NV
187200,20140630,2014,2,XTRGQ,98416Q104,XTREME GREEN PRODUCTS INC,USD,0.841,1.254,0.925,0.173,0.102,0.183,0.329,0.205,0.205,0.658,,0.436,0.191,0.548,0.548,,0.882,3711,NV
187200,20140930,2014,3,XTRGQ,98416Q104,XTREME GREEN PRODUCTS INC,USD,0.813,1.274,0.732,0.094,0.149,0.348,0.542,0.256,0.256,0.465,,0.341,0.257,0.804,0.804,,1.223,3711,NV
187200,20141231,2014,4,XTRGQ,98416Q104,XTREME GREEN PRODUCTS INC,USD,0.722,1.11,0.447,0.011,0.155,0.452,0.663,0.168,0.168,0.27,0.018,0.428,0.269,0.972,0.972,0.018,1.651,3711,NV
187200,20150331,2015,1,XTRGQ,98416Q104,XTREME GREEN PRODUCTS INC,USD,1.041,1.516,0.384,0.259,0.164,0.899,1.132,0.193,0.193,0.142,,0.37,0.11,0.193,0.193,,0.37,3711,NV
187200,20150630,2015,2,XTRGQ,98416Q104,XTREME GREEN PRODUCTS INC,USD,0.983,1.469,0.371,0.042,0.174,0.872,1.098,0.422,0.422,0.111,0.006,0.421,0.144,0.615,0.615,0.006,0.791,3711,NV
187200,20150930,2015,3,XTRGQ,98416Q104,XTREME GREEN PRODUCTS INC,USD,1.107,1.556,0.373,0.019,0.161,0.968,1.183,0.16,0.16,0.139,0.002,0.402,0.204,0.775,0.775,0.008,1.193,3711,NV
187450,20130331,2013,1,ENPH,29355A107,ENPHASE ENERGY INC,USD,86.143,113.065,48.109,36.434,8.046,31.086,64.956,45.577,45.577,55.057,9.026,21.912,1.682,45.577,45.577,9.026,21.912,3674,CA
187450,20130630,2013,2,ENPH,29355A107,ENPHASE ENERGY INC,USD,86.694,113.348,44.347,33.976,6.531,33.983,69.001,58.167,58.167,52.711,8.484,21.775,3.467,103.744,103.744,17.51,43.687,3674,CA
187450,20130930,2013,3,ENPH,29355A107,ENPHASE ENERGY INC,USD,94.067,120.31,40.333,31.778,5.861,42.424,79.977,62.046,62.046,51.643,8.293,22.78,4.886,165.79,165.79,25.803,66.467,3674,CA
187450,20131231,2013,4,ENPH,29355A107,ENPHASE ENERGY INC,USD,90.509,116.669,40.206,38.19,5.17,33.365,76.463,67.056,67.056,57.144,8.721,23.107,6.257,232.846,232.846,34.524,89.574,3674,CA
187450,20140331,2014,1,ENPH,29355A107,ENPHASE ENERGY INC,USD,86.781,113.16,36.438,39.935,4.457,34.095,76.722,57.58,57.58,52.686,9.086,24.44,2.172,57.58,57.58,9.086,24.44,3674,CA
187450,20140630,2014,2,ENPH,29355A107,ENPHASE ENERGY INC,USD,105.47,132.083,37.154,37.621,3.726,51.956,94.929,82.004,82.004,53.514,11.148,29.32,4.333,139.584,139.584,20.234,53.76,3674,CA
187450,20140930,2014,3,ENPH,29355A107,ENPHASE ENERGY INC,USD,114.489,144.724,42.462,44.537,2.973,57.953,102.262,99.113,99.113,56.536,12.112,30.628,9.836,238.697,238.697,32.346,84.388,3674,CA
187450,20141231,2014,4,ENPH,29355A107,ENPHASE ENERGY INC,USD,114.896,152.192,46.952,42.032,0,58.706,105.24,105.207,105.207,56.19,13.04,32.908,13.249,343.904,343.904,45.386,117.296,3674,CA
187450,20150331,2015,1,ENPH,29355A107,ENPHASE ENERGY INC,USD,114.83,153.49,43.981,27.127,0,62.292,109.509,86.653,86.653,52.538,13.43,33.468,3.611,86.653,86.653,13.43,33.468,3674,CA
187450,20150630,2015,2,ENPH,29355A107,ENPHASE ENERGY INC,USD,141.332,181.298,48.748,31.887,0,83.688,132.55,102.093,102.093,57.644,12.786,34.4,6.26,188.746,188.746,26.216,67.868,3674,CA
187450,20150930,2015,3,ENPH,29355A107,ENPHASE ENERGY INC,USD,141.61,182.963,52.966,22.491,0,79.139,129.997,102.874,102.874,62.471,12.059,30.387,9.682,291.62,291.62,38.275,98.255,3674,CA
187450,20151231,2015,4,ENPH,29355A107,ENPHASE ENERGY INC,USD,121.768,165.528,41.449,28.452,0,72.848,124.079,65.629,65.629,48.92,12.544,31.098,12.525,357.249,357.249,50.819,129.353,3674,CA
187450,20160331,2016,1,ENPH,29355A107,ENPHASE ENERGY INC,USD,112.885,158.52,25.56,13.016,0,79.946,132.96,64.121,64.121,32.939,13.066,30.848,3.348,64.121,64.121,13.066,30.848,3674,CA
187450,20160630,2016,2,ENPH,29355A107,ENPHASE ENERGY INC,USD,104.436,152.509,12.457,8.243,0,84.617,140.052,79.185,79.185,19.819,13.091,29.924,7.51,143.306,143.306,26.157,60.772,3674,CA
187450,20160930,2016,3,ENPH,29355A107,ENPHASE ENERGY INC,USD,129.882,176.428,10.229,24.112,22.808,85.568,166.199,88.684,88.684,44.314,13.169,30.893,9.607,231.99,231.99,39.326,91.665,3674,CA
187450,20161231,2016,4,ENPH,29355A107,ENPHASE ENERGY INC,USD,117.864,163.576,1.3,17.764,20.768,82.772,162.276,90.601,90.601,35.092,11.377,25.266,12.167,322.591,322.591,50.703,116.931,3674,CA
187450,20170331,2017,1,ENPH,29355A107,ENPHASE ENERGY INC,USD,122.799,167.507,7.471,29.955,45.384,54.629,160.036,54.751,54.751,68.17,9.605,21.896,3.466,54.751,54.751,9.605,21.896,3674,CA
187450,20170630,2017,2,ENPH,29355A107,ENPHASE ENERGY INC,USD,121.502,163.678,-2.384,30.953,41.385,63.345,166.062,74.704,74.704,58.157,7.947,19.185,3.515,129.455,129.455,17.552,41.081,3674,CA
187450,20170930,2017,3,ENPH,29355A107,ENPHASE ENERGY INC,USD,136.317,177.081,-7.802,28.878,37.058,85.489,184.883,77.037,77.037,50.828,7.397,18.292,3.609,206.492,206.492,24.949,59.373,3674,CA
187450,20171231,2017,4,ENPH,29355A107,ENPHASE ENERGY INC,USD,130.446,169.147,-9.126,29.144,32.322,91.741,178.273,79.674,79.674,38.705,8.208,19.131,4.121,286.166,286.166,33.157,78.504,3674,CA
187450,20180331,2018,1,ENPH,29355A107,ENPHASE ENERGY INC,USD,147.853,212.118,-31.151,53.255,36.459,103.685,243.269,69.972,69.972,44.168,7.62,19.025,1.043,69.972,69.972,7.62,19.025,3674,CA
187450,20180630,2018,2,ENPH,29355A107,ENPHASE ENERGY INC,USD,155.379,218.536,-30.115,58.471,33.559,114.648,248.651,75.896,75.896,40.731,9.462,22.857,1.475,145.868,145.868,17.082,41.882,3674,CA
187450,20180930,2018,3,ENPH,29355A107,ENPHASE ENERGY INC,USD,209.798,326.51,4.156,116.164,87.907,134.922,322.354,78.002,78.002,74.876,8.165,22.653,2.384,223.87,223.87,25.247,64.535,3674,CA
187450,20181231,2018,4,ENPH,29355A107,ENPHASE ENERGY INC,USD,222.302,339.937,7.776,106.237,81.628,147.161,332.161,92.289,92.289,75.141,7.34,21.62,4.151,316.159,316.159,32.587,86.155,3674,CA
187665,20130331,2013,1,YGYI,987537206,YOUNGEVITY INTERNATIONAL INC,USD,10.624,28.819,9.527,4.119,5.12,8.54,19.435,20.827,20.827,2.084,,10.97,0.486,20.827,20.827,,10.97,2834,CA
187665,20130630,2013,2,YGYI,987537206,YOUNGEVITY INTERNATIONAL INC,USD,10.291,28.469,10.249,3.642,5.076,7.776,18.394,20.893,20.893,2.515,,11.617,0.956,41.72,41.72,,22.587,2834,CA
187665,20130930,2013,3,YGYI,987537206,YOUNGEVITY INTERNATIONAL INC,USD,12.031,31.974,10.947,4.394,5.063,10.489,21.19,21.212,21.212,1.542,,11.952,1.074,62.932,62.932,,34.539,2834,CA
187665,20131231,2013,4,YGYI,987537206,YOUNGEVITY INTERNATIONAL INC,USD,12.629,34.853,11.702,4.32,5.042,11.581,23.354,22.695,22.695,1.048,,12.372,1.199,85.627,85.627,,46.911,2834,CA
187665,20140331,2014,1,YGYI,987537206,YOUNGEVITY INTERNATIONAL INC,USD,16.199,38.134,12.228,6.747,5.011,14.623,26.109,26.403,26.403,1.576,,14.878,0.326,26.403,26.403,,14.878,2834,CA
187665,20140630,2014,2,YGYI,987537206,YOUNGEVITY INTERNATIONAL INC,USD,16.341,46.501,13.054,4.144,4.96,18.685,33.65,32.718,32.718,-2.344,,17.7,1.248,59.121,59.121,,32.578,2834,CA
187665,20140930,2014,3,YGYI,987537206,YOUNGEVITY INTERNATIONAL INC,USD,21.312,51.661,14.212,5.375,5.055,24.043,37.652,37.619,37.619,-2.731,,19.74,2.12,96.74,96.74,,52.318,2834,CA
187665,20141231,2014,4,YGYI,987537206,YOUNGEVITY INTERNATIONAL INC,USD,21.434,55.732,18.589,2.997,5.239,24.197,37.143,37.303,37.303,-2.763,,20.459,3.037,134.043,134.043,,72.777,2834,CA
187665,20150331,2015,1,YGYI,987537206,YOUNGEVITY INTERNATIONAL INC,USD,26.419,61.453,18.841,4.273,5.499,29.728,42.612,36.807,36.807,-3.309,,19.908,0.932,36.807,36.807,,19.908,2834,CA
187665,20150630,2015,2,YGYI,987537206,YOUNGEVITY INTERNATIONAL INC,USD,28.216,64.304,18.323,2.628,5.69,32.949,45.981,38.743,38.743,-4.733,,21.52,1.592,75.55,75.55,,41.428,2834,CA
187665,20150930,2015,3,YGYI,987537206,YOUNGEVITY INTERNATIONAL INC,USD,27.083,63.175,19.258,1.98,5.891,31.656,43.917,41.326,41.326,-4.573,,23.976,2.307,116.876,116.876,,65.404,2834,CA
187665,20151231,2015,4,YGYI,987537206,YOUNGEVITY INTERNATIONAL INC,USD,28.228,62.785,18.881,3.875,13.183,23.547,43.904,39.721,39.721,4.681,,22.605,3.198,156.597,156.597,,88.009,2834,CA
187665,20160331,2016,1,YGYI,987537206,YOUNGEVITY INTERNATIONAL INC,USD,27.987,64.895,18.986,2.727,12.064,25.051,45.909,38.202,38.202,2.936,,21.809,0.611,38.202,38.202,,21.809,2834,CA
187665,20160630,2016,2,YGYI,987537206,YOUNGEVITY INTERNATIONAL INC,USD,27.277,63.894,18.919,0,12.751,24.353,44.975,42.5,42.5,2.924,,23.427,0.461,80.702,80.702,,45.236,2834,CA
187665,20160930,2016,3,YGYI,987537206,YOUNGEVITY INTERNATIONAL INC,USD,28.528,67.954,19.132,2.012,13.613,25.419,48.822,43.562,43.562,3.109,,25.478,0.938,124.264,124.264,,70.714,2834,CA
187665,20161231,2016,4,YGYI,987537206,YOUNGEVITY INTERNATIONAL INC,USD,28.473,66.008,18.998,0.869,14.327,25.31,47.01,38.403,38.403,3.163,,26.37,1.397,162.667,162.667,,97.084,2834,CA
187665,20170331,2017,1,YGYI,987537206,YOUNGEVITY INTERNATIONAL INC,USD,29.121,69.166,17.013,1.019,14.488,27.906,52.153,38.733,38.733,1.215,,24.266,0.142,38.733,38.733,,24.266,2834,CA
187665,20170630,2017,2,YGYI,987537206,YOUNGEVITY INTERNATIONAL INC,USD,29.857,69.283,14.873,0.903,14.701,30.651,54.41,41.527,41.527,-0.794,,25.458,0.499,80.26,80.26,,49.724,2834,CA
187665,20170930,2017,3,YGYI,987537206,YOUNGEVITY INTERNATIONAL INC,USD,29.664,73.997,14.62,1.373,16.152,31.82,59.377,44.395,44.395,-2.156,,27.92,0.69,124.655,124.655,,77.644,2834,CA
187665,20171231,2017,4,YGYI,987537206,YOUNGEVITY INTERNATIONAL INC,USD,31.165,72.389,7.451,0.673,13.402,37.719,64.938,41.041,41.041,-6.554,,25.467,0.93,165.696,165.696,,103.111,2834,CA
187665,20180331,2018,1,YGYI,987537206,YOUNGEVITY INTERNATIONAL INC,USD,36.291,78.758,15.441,3.053,8.642,39.252,63.317,42.994,42.994,-2.961,,25.201,0.106,42.994,42.994,,25.201,2834,CA
187665,20180630,2018,2,YGYI,987537206,YOUNGEVITY INTERNATIONAL INC,USD,35.548,76.763,15.83,0.7,8.552,38.12,60.933,44.255,44.255,-2.572,,25.975,0.16,87.249,87.249,,51.176,2834,CA
187665,20180930,2018,3,YGYI,987537206,YOUNGEVITY INTERNATIONAL INC,USD,37.376,74.403,9.419,2.298,5.12,47.439,62.675,39.082,39.082,-10.063,,25.535,0.252,126.331,126.331,,76.711,2834,CA
187665,20181231,2018,4,YGYI,987537206,YOUNGEVITY INTERNATIONAL INC,USD,39.02,75.973,22.975,2.879,8.736,36.796,52.998,36.114,36.114,2.224,,24.383,1.337,162.445,162.445,,101.094,2834,CA
187711,20130331,2013,1,CVSI,126654102,CV SCIENCES INC,USD,2.791,36.699,4.838,0.2,1.08,30.781,31.861,1.082,1.082,-27.99,0,0.057,0,1.082,1.082,0,0.057,2834,NV
187711,20130630,2013,2,CVSI,126654102,CV SCIENCES INC,USD,4.792,37.304,10.225,0.077,3.281,23.798,27.079,0.108,0.108,-19.006,0,0.213,0.017,1.19,1.19,0,0.27,2834,NV
187711,20130930,2013,3,CVSI,126654102,CV SCIENCES INC,USD,5.416,10.732,-0.22,0.166,4.21,6.742,10.952,0.164,0.164,-1.326,0.137,0.586,0.201,1.354,1.354,0.137,0.856,2834,NV
187711,20131231,2013,4,CVSI,126654102,CV SCIENCES INC,USD,8.056,14.232,8.307,2.244,5.502,0.423,5.925,0.8,0.8,7.633,0.387,1.281,0.227,2.154,2.154,0.524,2.137,2834,NV
187711,20140331,2014,1,CVSI,126654102,CV SCIENCES INC,USD,15.832,21.711,21.441,8.371,0,0.27,0.27,2.632,2.632,15.562,0.151,0.869,0.009,2.632,2.632,0.151,0.869,2834,NV
187711,20140630,2014,2,CVSI,126654102,CV SCIENCES INC,USD,17.984,23.363,22.386,9.27,0,0.977,0.977,3.006,3.006,17.007,0.157,1.459,0.214,5.638,5.638,0.308,2.328,2834,NV
187711,20140930,2014,3,CVSI,126654102,CV SCIENCES INC,USD,17.136,22.33,21.911,4.785,0,0.419,0.419,1.86,1.86,16.717,0.262,1.406,0.348,7.498,7.498,0.57,3.734,2834,NV
187711,20141231,2014,4,CVSI,126654102,CV SCIENCES INC,USD,16.806,21.74,21.075,2.302,0,0.665,0.665,2.693,2.693,16.141,0.429,9.801,0.449,10.191,10.191,0.999,13.535,2834,NV
